imagem,tipo_oclusao,intensidade,n_deteccoes,confianca_media
DSCN7624.JPG,blocos,0.0,9,0.5831
DSCN7624.JPG,blocos,0.1,9,0.5763
DSCN7624.JPG,blocos,0.2,10,0.595
DSCN7624.JPG,blocos,0.3,16,0.4625
DSCN7624.JPG,blocos,0.4,4,0.3967
DSCN7624.JPG,blocos,0.5,4,0.4035
DSCN7624.JPG,faixas_horizontais,0.0,9,0.5831
DSCN7624.JPG,faixas_horizontais,0.1,9,0.575
DSCN7624.JPG,faixas_horizontais,0.2,9,0.584
DSCN7624.JPG,faixas_horizontais,0.3,12,0.4722
DSCN7624.JPG,faixas_horizontais,0.4,2,0.3662
DSCN7624.JPG,faixas_horizontais,0.5,1,0.2728
DSCN7624.JPG,faixas_verticais,0.0,9,0.5831
DSCN7624.JPG,faixas_verticais,0.1,9,0.5982
DSCN7624.JPG,faixas_verticais,0.2,9,0.5709
DSCN7624.JPG,faixas_verticais,0.3,9,0.5848
DSCN7624.JPG,faixas_verticais,0.4,5,0.5324
DSCN7624.JPG,faixas_verticais,0.5,1,0.3037
DSCN7625.JPG,blocos,0.0,18,0.6595
DSCN7625.JPG,blocos,0.1,18,0.6605
DSCN7625.JPG,blocos,0.2,18,0.657
DSCN7625.JPG,blocos,0.3,17,0.6645
DSCN7625.JPG,blocos,0.4,15,0.5664
DSCN7625.JPG,blocos,0.5,12,0.5454
DSCN7625.JPG,faixas_horizontais,0.0,18,0.6595
DSCN7625.JPG,faixas_horizontais,0.1,21,0.5941
DSCN7625.JPG,faixas_horizontais,0.2,18,0.6372
DSCN7625.JPG,faixas_horizontais,0.3,18,0.4893
DSCN7625.JPG,faixas_horizontais,0.4,11,0.4579
DSCN7625.JPG,faixas_horizontais,0.5,0,0.0
DSCN7625.JPG,faixas_verticais,0.0,18,0.6595
DSCN7625.JPG,faixas_verticais,0.1,10,0.8074
DSCN7625.JPG,faixas_verticais,0.2,11,0.7981
DSCN7625.JPG,faixas_verticais,0.3,6,0.6168
DSCN7625.JPG,faixas_verticais,0.4,8,0.7339
DSCN7625.JPG,faixas_verticais,0.5,9,0.6541
DSCN7625.JPG,blocos,0.0,18,0.6595
DSCN7625.JPG,blocos,0.1,18,0.6605
DSCN7625.JPG,blocos,0.2,18,0.657
DSCN7625.JPG,blocos,0.3,17,0.6645
DSCN7625.JPG,blocos,0.4,15,0.5664
DSCN7625.JPG,blocos,0.5,12,0.5454
DSCN7625.JPG,faixas_horizontais,0.0,18,0.6595
DSCN7625.JPG,faixas_horizontais,0.1,21,0.5941
DSCN7625.JPG,faixas_horizontais,0.2,18,0.6372
DSCN7625.JPG,faixas_horizontais,0.3,18,0.4893
DSCN7625.JPG,faixas_horizontais,0.4,11,0.4579
DSCN7625.JPG,faixas_horizontais,0.5,0,0.0
DSCN7625.JPG,faixas_verticais,0.0,18,0.6595
DSCN7625.JPG,faixas_verticais,0.1,10,0.8074
DSCN7625.JPG,faixas_verticais,0.2,11,0.7981
DSCN7625.JPG,faixas_verticais,0.3,6,0.6168
DSCN7625.JPG,faixas_verticais,0.4,8,0.7339
DSCN7625.JPG,faixas_verticais,0.5,9,0.6541
DSCN7626.JPG,blocos,0.0,0,0.0
DSCN7626.JPG,blocos,0.1,4,0.4181
DSCN7626.JPG,blocos,0.2,6,0.4429
DSCN7626.JPG,blocos,0.3,4,0.4367
DSCN7626.JPG,blocos,0.4,4,0.4159
DSCN7626.JPG,blocos,0.5,0,0.0
DSCN7626.JPG,faixas_horizontais,0.0,0,0.0
DSCN7626.JPG,faixas_horizontais,0.1,1,0.4302
DSCN7626.JPG,faixas_horizontais,0.2,2,0.4501
DSCN7626.JPG,faixas_horizontais,0.3,1,0.3685
DSCN7626.JPG,faixas_horizontais,0.4,0,0.0
DSCN7626.JPG,faixas_horizontais,0.5,0,0.0
DSCN7626.JPG,faixas_verticais,0.0,0,0.0
DSCN7626.JPG,faixas_verticais,0.1,0,0.0
DSCN7626.JPG,faixas_verticais,0.2,0,0.0
DSCN7626.JPG,faixas_verticais,0.3,0,0.0
DSCN7626.JPG,faixas_verticais,0.4,0,0.0
DSCN7626.JPG,faixas_verticais,0.5,1,0.3253
DSCN7626.JPG,blocos,0.0,0,0.0
DSCN7626.JPG,blocos,0.1,4,0.4181
DSCN7626.JPG,blocos,0.2,6,0.4429
DSCN7626.JPG,blocos,0.3,4,0.4367
DSCN7626.JPG,blocos,0.4,4,0.4159
DSCN7626.JPG,blocos,0.5,0,0.0
DSCN7626.JPG,faixas_horizontais,0.0,0,0.0
DSCN7626.JPG,faixas_horizontais,0.1,1,0.4302
DSCN7626.JPG,faixas_horizontais,0.2,2,0.4501
DSCN7626.JPG,faixas_horizontais,0.3,1,0.3685
DSCN7626.JPG,faixas_horizontais,0.4,0,0.0
DSCN7626.JPG,faixas_horizontais,0.5,0,0.0
DSCN7626.JPG,faixas_verticais,0.0,0,0.0
DSCN7626.JPG,faixas_verticais,0.1,0,0.0
DSCN7626.JPG,faixas_verticais,0.2,0,0.0
DSCN7626.JPG,faixas_verticais,0.3,0,0.0
DSCN7626.JPG,faixas_verticais,0.4,0,0.0
DSCN7626.JPG,faixas_verticais,0.5,1,0.3253
DSCN7627.JPG,blocos,0.0,24,0.756
DSCN7627.JPG,blocos,0.1,23,0.7429
DSCN7627.JPG,blocos,0.2,24,0.6807
DSCN7627.JPG,blocos,0.3,25,0.629
DSCN7627.JPG,blocos,0.4,23,0.6346
DSCN7627.JPG,blocos,0.5,21,0.5232
DSCN7627.JPG,faixas_horizontais,0.0,24,0.756
DSCN7627.JPG,faixas_horizontais,0.1,23,0.7355
DSCN7627.JPG,faixas_horizontais,0.2,30,0.6201
DSCN7627.JPG,faixas_horizontais,0.3,32,0.5058
DSCN7627.JPG,faixas_horizontais,0.4,14,0.4184
DSCN7627.JPG,faixas_horizontais,0.5,2,0.5021
DSCN7627.JPG,faixas_verticais,0.0,24,0.756
DSCN7627.JPG,faixas_verticais,0.1,23,0.7477
DSCN7627.JPG,faixas_verticais,0.2,20,0.7629
DSCN7627.JPG,faixas_verticais,0.3,23,0.6608
DSCN7627.JPG,faixas_verticais,0.4,18,0.6792
DSCN7627.JPG,faixas_verticais,0.5,16,0.5872
DSCN7627.JPG,blocos,0.0,24,0.756
DSCN7627.JPG,blocos,0.1,23,0.7429
DSCN7627.JPG,blocos,0.2,24,0.6807
DSCN7627.JPG,blocos,0.3,25,0.629
DSCN7627.JPG,blocos,0.4,23,0.6346
DSCN7627.JPG,blocos,0.5,21,0.5232
DSCN7627.JPG,faixas_horizontais,0.0,24,0.756
DSCN7627.JPG,faixas_horizontais,0.1,23,0.7355
DSCN7627.JPG,faixas_horizontais,0.2,30,0.6201
DSCN7627.JPG,faixas_horizontais,0.3,32,0.5058
DSCN7627.JPG,faixas_horizontais,0.4,14,0.4184
DSCN7627.JPG,faixas_horizontais,0.5,2,0.5021
DSCN7627.JPG,faixas_verticais,0.0,24,0.756
DSCN7627.JPG,faixas_verticais,0.1,23,0.7477
DSCN7627.JPG,faixas_verticais,0.2,20,0.7629
DSCN7627.JPG,faixas_verticais,0.3,23,0.6608
DSCN7627.JPG,faixas_verticais,0.4,18,0.6792
DSCN7627.JPG,faixas_verticais,0.5,16,0.5872
imagem_web_1.jpeg,blocos,0.0,58,0.6662
imagem_web_1.jpeg,blocos,0.1,70,0.5999
imagem_web_1.jpeg,blocos,0.2,70,0.5945
imagem_web_1.jpeg,blocos,0.3,67,0.5722
imagem_web_1.jpeg,blocos,0.4,65,0.5609
imagem_web_1.jpeg,blocos,0.5,61,0.5542
imagem_web_1.jpeg,faixas_horizontais,0.0,58,0.6662
imagem_web_1.jpeg,faixas_horizontais,0.1,106,0.5149
imagem_web_1.jpeg,faixas_horizontais,0.2,86,0.5598
imagem_web_1.jpeg,faixas_horizontais,0.3,62,0.533
imagem_web_1.jpeg,faixas_horizontais,0.4,48,0.5857
imagem_web_1.jpeg,faixas_horizontais,0.5,35,0.4032
imagem_web_1.jpeg,faixas_verticais,0.0,58,0.6662
imagem_web_1.jpeg,faixas_verticais,0.1,56,0.6505
imagem_web_1.jpeg,faixas_verticais,0.2,59,0.6223
imagem_web_1.jpeg,faixas_verticais,0.3,55,0.6012
imagem_web_1.jpeg,faixas_verticais,0.4,48,0.6371
imagem_web_1.jpeg,faixas_verticais,0.5,38,0.6489
imagem_web_1.jpeg,blocos,0.0,58,0.6662
imagem_web_1.jpeg,blocos,0.1,70,0.5999
imagem_web_1.jpeg,blocos,0.2,70,0.5945
imagem_web_1.jpeg,blocos,0.3,67,0.5722
imagem_web_1.jpeg,blocos,0.4,65,0.5609
imagem_web_1.jpeg,blocos,0.5,61,0.5542
imagem_web_1.jpeg,faixas_horizontais,0.0,58,0.6662
imagem_web_1.jpeg,faixas_horizontais,0.1,106,0.5149
imagem_web_1.jpeg,faixas_horizontais,0.2,86,0.5598
imagem_web_1.jpeg,faixas_horizontais,0.3,62,0.533
imagem_web_1.jpeg,faixas_horizontais,0.4,48,0.5857
imagem_web_1.jpeg,faixas_horizontais,0.5,35,0.4032
imagem_web_1.jpeg,faixas_verticais,0.0,58,0.6662
imagem_web_1.jpeg,faixas_verticais,0.1,56,0.6505
imagem_web_1.jpeg,faixas_verticais,0.2,59,0.6223
imagem_web_1.jpeg,faixas_verticais,0.3,55,0.6012
imagem_web_1.jpeg,faixas_verticais,0.4,48,0.6371
imagem_web_1.jpeg,faixas_verticais,0.5,38,0.6489
imagem_web_10.jpg,blocos,0.0,3,0.869
imagem_web_10.jpg,blocos,0.1,2,0.8115
imagem_web_10.jpg,blocos,0.2,2,0.8266
imagem_web_10.jpg,blocos,0.3,2,0.8231
imagem_web_10.jpg,blocos,0.4,2,0.7787
imagem_web_10.jpg,blocos,0.5,3,0.7216
imagem_web_10.jpg,faixas_horizontais,0.0,3,0.869
imagem_web_10.jpg,faixas_horizontais,0.1,3,0.8646
imagem_web_10.jpg,faixas_horizontais,0.2,7,0.6605
imagem_web_10.jpg,faixas_horizontais,0.3,1,0.653
imagem_web_10.jpg,faixas_horizontais,0.4,4,0.2787
imagem_web_10.jpg,faixas_horizontais,0.5,1,0.2584
imagem_web_10.jpg,faixas_verticais,0.0,3,0.869
imagem_web_10.jpg,faixas_verticais,0.1,1,0.8488
imagem_web_10.jpg,faixas_verticais,0.2,0,0.0
imagem_web_10.jpg,faixas_verticais,0.3,0,0.0
imagem_web_10.jpg,faixas_verticais,0.4,1,0.4015
imagem_web_10.jpg,faixas_verticais,0.5,0,0.0
imagem_web_10.jpg,blocos,0.0,3,0.869
imagem_web_10.jpg,blocos,0.1,2,0.8115
imagem_web_10.jpg,blocos,0.2,2,0.8266
imagem_web_10.jpg,blocos,0.3,2,0.8231
imagem_web_10.jpg,blocos,0.4,2,0.7787
imagem_web_10.jpg,blocos,0.5,3,0.7216
imagem_web_10.jpg,faixas_horizontais,0.0,3,0.869
imagem_web_10.jpg,faixas_horizontais,0.1,3,0.8646
imagem_web_10.jpg,faixas_horizontais,0.2,7,0.6605
imagem_web_10.jpg,faixas_horizontais,0.3,1,0.653
imagem_web_10.jpg,faixas_horizontais,0.4,4,0.2787
imagem_web_10.jpg,faixas_horizontais,0.5,1,0.2584
imagem_web_10.jpg,faixas_verticais,0.0,3,0.869
imagem_web_10.jpg,faixas_verticais,0.1,1,0.8488
imagem_web_10.jpg,faixas_verticais,0.2,0,0.0
imagem_web_10.jpg,faixas_verticais,0.3,0,0.0
imagem_web_10.jpg,faixas_verticais,0.4,1,0.4015
imagem_web_10.jpg,faixas_verticais,0.5,0,0.0
imagem_web_2.jpg,blocos,0.0,4,0.8793
imagem_web_2.jpg,blocos,0.1,4,0.8553
imagem_web_2.jpg,blocos,0.2,5,0.7271
imagem_web_2.jpg,blocos,0.3,8,0.6231
imagem_web_2.jpg,blocos,0.4,5,0.5648
imagem_web_2.jpg,blocos,0.5,4,0.3819
imagem_web_2.jpg,faixas_horizontais,0.0,4,0.8793
imagem_web_2.jpg,faixas_horizontais,0.1,6,0.8232
imagem_web_2.jpg,faixas_horizontais,0.2,8,0.5355
imagem_web_2.jpg,faixas_horizontais,0.3,1,0.4435
imagem_web_2.jpg,faixas_horizontais,0.4,0,0.0
imagem_web_2.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_2.jpg,faixas_verticais,0.0,4,0.8793
imagem_web_2.jpg,faixas_verticais,0.1,4,0.8489
imagem_web_2.jpg,faixas_verticais,0.2,5,0.6943
imagem_web_2.jpg,faixas_verticais,0.3,5,0.8699
imagem_web_2.jpg,faixas_verticais,0.4,5,0.526
imagem_web_2.jpg,faixas_verticais,0.5,4,0.4941
imagem_web_2.jpg,blocos,0.0,4,0.8793
imagem_web_2.jpg,blocos,0.1,4,0.8553
imagem_web_2.jpg,blocos,0.2,5,0.7271
imagem_web_2.jpg,blocos,0.3,8,0.6231
imagem_web_2.jpg,blocos,0.4,5,0.5648
imagem_web_2.jpg,blocos,0.5,4,0.3819
imagem_web_2.jpg,faixas_horizontais,0.0,4,0.8793
imagem_web_2.jpg,faixas_horizontais,0.1,6,0.8232
imagem_web_2.jpg,faixas_horizontais,0.2,8,0.5355
imagem_web_2.jpg,faixas_horizontais,0.3,1,0.4435
imagem_web_2.jpg,faixas_horizontais,0.4,0,0.0
imagem_web_2.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_2.jpg,faixas_verticais,0.0,4,0.8793
imagem_web_2.jpg,faixas_verticais,0.1,4,0.8489
imagem_web_2.jpg,faixas_verticais,0.2,5,0.6943
imagem_web_2.jpg,faixas_verticais,0.3,5,0.8699
imagem_web_2.jpg,faixas_verticais,0.4,5,0.526
imagem_web_2.jpg,faixas_verticais,0.5,4,0.4941
imagem_web_3.jpg,blocos,0.0,8,0.6905
imagem_web_3.jpg,blocos,0.1,8,0.6052
imagem_web_3.jpg,blocos,0.2,6,0.6532
imagem_web_3.jpg,blocos,0.3,5,0.6346
imagem_web_3.jpg,blocos,0.4,7,0.5252
imagem_web_3.jpg,blocos,0.5,7,0.5563
imagem_web_3.jpg,faixas_horizontais,0.0,8,0.6905
imagem_web_3.jpg,faixas_horizontais,0.1,10,0.7316
imagem_web_3.jpg,faixas_horizontais,0.2,15,0.6469
imagem_web_3.jpg,faixas_horizontais,0.3,16,0.4684
imagem_web_3.jpg,faixas_horizontais,0.4,7,0.4329
imagem_web_3.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_3.jpg,faixas_verticais,0.0,8,0.6905
imagem_web_3.jpg,faixas_verticais,0.1,7,0.6774
imagem_web_3.jpg,faixas_verticais,0.2,12,0.4566
imagem_web_3.jpg,faixas_verticais,0.3,7,0.7376
imagem_web_3.jpg,faixas_verticais,0.4,12,0.4631
imagem_web_3.jpg,faixas_verticais,0.5,7,0.4423
imagem_web_3.jpg,blocos,0.0,8,0.6905
imagem_web_3.jpg,blocos,0.1,8,0.6052
imagem_web_3.jpg,blocos,0.2,6,0.6532
imagem_web_3.jpg,blocos,0.3,5,0.6346
imagem_web_3.jpg,blocos,0.4,7,0.5252
imagem_web_3.jpg,blocos,0.5,7,0.5563
imagem_web_3.jpg,faixas_horizontais,0.0,8,0.6905
imagem_web_3.jpg,faixas_horizontais,0.1,10,0.7316
imagem_web_3.jpg,faixas_horizontais,0.2,15,0.6469
imagem_web_3.jpg,faixas_horizontais,0.3,16,0.4684
imagem_web_3.jpg,faixas_horizontais,0.4,7,0.4329
imagem_web_3.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_3.jpg,faixas_verticais,0.0,8,0.6905
imagem_web_3.jpg,faixas_verticais,0.1,7,0.6774
imagem_web_3.jpg,faixas_verticais,0.2,12,0.4566
imagem_web_3.jpg,faixas_verticais,0.3,7,0.7376
imagem_web_3.jpg,faixas_verticais,0.4,12,0.4631
imagem_web_3.jpg,faixas_verticais,0.5,7,0.4423
imagem_web_4.jpg,blocos,0.0,11,0.6148
imagem_web_4.jpg,blocos,0.1,13,0.4933
imagem_web_4.jpg,blocos,0.2,13,0.4926
imagem_web_4.jpg,blocos,0.3,14,0.3885
imagem_web_4.jpg,blocos,0.4,10,0.3953
imagem_web_4.jpg,blocos,0.5,0,0.0
imagem_web_4.jpg,faixas_horizontais,0.0,11,0.6148
imagem_web_4.jpg,faixas_horizontais,0.1,10,0.6591
imagem_web_4.jpg,faixas_horizontais,0.2,8,0.5605
imagem_web_4.jpg,faixas_horizontais,0.3,11,0.5188
imagem_web_4.jpg,faixas_horizontais,0.4,7,0.3243
imagem_web_4.jpg,faixas_horizontais,0.5,5,0.4762
imagem_web_4.jpg,faixas_verticais,0.0,11,0.6148
imagem_web_4.jpg,faixas_verticais,0.1,10,0.6421
imagem_web_4.jpg,faixas_verticais,0.2,9,0.6586
imagem_web_4.jpg,faixas_verticais,0.3,6,0.4058
imagem_web_4.jpg,faixas_verticais,0.4,3,0.4456
imagem_web_4.jpg,faixas_verticais,0.5,1,0.4956
imagem_web_4.jpg,blocos,0.0,11,0.6148
imagem_web_4.jpg,blocos,0.1,13,0.4933
imagem_web_4.jpg,blocos,0.2,13,0.4926
imagem_web_4.jpg,blocos,0.3,14,0.3885
imagem_web_4.jpg,blocos,0.4,10,0.3953
imagem_web_4.jpg,blocos,0.5,0,0.0
imagem_web_4.jpg,faixas_horizontais,0.0,11,0.6148
imagem_web_4.jpg,faixas_horizontais,0.1,10,0.6591
imagem_web_4.jpg,faixas_horizontais,0.2,8,0.5605
imagem_web_4.jpg,faixas_horizontais,0.3,11,0.5188
imagem_web_4.jpg,faixas_horizontais,0.4,7,0.3243
imagem_web_4.jpg,faixas_horizontais,0.5,5,0.4762
imagem_web_4.jpg,faixas_verticais,0.0,11,0.6148
imagem_web_4.jpg,faixas_verticais,0.1,10,0.6421
imagem_web_4.jpg,faixas_verticais,0.2,9,0.6586
imagem_web_4.jpg,faixas_verticais,0.3,6,0.4058
imagem_web_4.jpg,faixas_verticais,0.4,3,0.4456
imagem_web_4.jpg,faixas_verticais,0.5,1,0.4956
imagem_web_5.jpg,blocos,0.0,2,0.8956
imagem_web_5.jpg,blocos,0.1,2,0.8725
imagem_web_5.jpg,blocos,0.2,2,0.8531
imagem_web_5.jpg,blocos,0.3,2,0.8631
imagem_web_5.jpg,blocos,0.4,3,0.6897
imagem_web_5.jpg,blocos,0.5,2,0.8578
imagem_web_5.jpg,faixas_horizontais,0.0,2,0.8956
imagem_web_5.jpg,faixas_horizontais,0.1,2,0.7826
imagem_web_5.jpg,faixas_horizontais,0.2,3,0.592
imagem_web_5.jpg,faixas_horizontais,0.3,3,0.6656
imagem_web_5.jpg,faixas_horizontais,0.4,5,0.4117
imagem_web_5.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_5.jpg,faixas_verticais,0.0,2,0.8956
imagem_web_5.jpg,faixas_verticais,0.1,2,0.7933
imagem_web_5.jpg,faixas_verticais,0.2,2,0.8174
imagem_web_5.jpg,faixas_verticais,0.3,2,0.7677
imagem_web_5.jpg,faixas_verticais,0.4,2,0.8499
imagem_web_5.jpg,faixas_verticais,0.5,2,0.7984
imagem_web_5.jpg,blocos,0.0,2,0.8956
imagem_web_5.jpg,blocos,0.1,2,0.8725
imagem_web_5.jpg,blocos,0.2,2,0.8531
imagem_web_5.jpg,blocos,0.3,2,0.8631
imagem_web_5.jpg,blocos,0.4,3,0.6897
imagem_web_5.jpg,blocos,0.5,2,0.8578
imagem_web_5.jpg,faixas_horizontais,0.0,2,0.8956
imagem_web_5.jpg,faixas_horizontais,0.1,2,0.7826
imagem_web_5.jpg,faixas_horizontais,0.2,3,0.592
imagem_web_5.jpg,faixas_horizontais,0.3,3,0.6656
imagem_web_5.jpg,faixas_horizontais,0.4,5,0.4117
imagem_web_5.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_5.jpg,faixas_verticais,0.0,2,0.8956
imagem_web_5.jpg,faixas_verticais,0.1,2,0.7933
imagem_web_5.jpg,faixas_verticais,0.2,2,0.8174
imagem_web_5.jpg,faixas_verticais,0.3,2,0.7677
imagem_web_5.jpg,faixas_verticais,0.4,2,0.8499
imagem_web_5.jpg,faixas_verticais,0.5,2,0.7984
imagem_web_6.jpeg,blocos,0.0,1,0.6893
imagem_web_6.jpeg,blocos,0.1,0,0.0
imagem_web_6.jpeg,blocos,0.2,0,0.0
imagem_web_6.jpeg,blocos,0.3,1,0.6255
imagem_web_6.jpeg,blocos,0.4,1,0.4109
imagem_web_6.jpeg,blocos,0.5,1,0.5462
imagem_web_6.jpeg,faixas_horizontais,0.0,1,0.6893
imagem_web_6.jpeg,faixas_horizontais,0.1,1,0.5642
imagem_web_6.jpeg,faixas_horizontais,0.2,1,0.6089
imagem_web_6.jpeg,faixas_horizontais,0.3,1,0.7111
imagem_web_6.jpeg,faixas_horizontais,0.4,0,0.0
imagem_web_6.jpeg,faixas_horizontais,0.5,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.0,1,0.6893
imagem_web_6.jpeg,faixas_verticais,0.1,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.2,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.3,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.4,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.5,0,0.0
imagem_web_6.jpeg,blocos,0.0,1,0.6893
imagem_web_6.jpeg,blocos,0.1,0,0.0
imagem_web_6.jpeg,blocos,0.2,0,0.0
imagem_web_6.jpeg,blocos,0.3,1,0.6255
imagem_web_6.jpeg,blocos,0.4,1,0.4109
imagem_web_6.jpeg,blocos,0.5,1,0.5462
imagem_web_6.jpeg,faixas_horizontais,0.0,1,0.6893
imagem_web_6.jpeg,faixas_horizontais,0.1,1,0.5642
imagem_web_6.jpeg,faixas_horizontais,0.2,1,0.6089
imagem_web_6.jpeg,faixas_horizontais,0.3,1,0.7111
imagem_web_6.jpeg,faixas_horizontais,0.4,0,0.0
imagem_web_6.jpeg,faixas_horizontais,0.5,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.0,1,0.6893
imagem_web_6.jpeg,faixas_verticais,0.1,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.2,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.3,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.4,0,0.0
imagem_web_6.jpeg,faixas_verticais,0.5,0,0.0
imagem_web_7.jpg,blocos,0.0,1,0.5362
imagem_web_7.jpg,blocos,0.1,1,0.4462
imagem_web_7.jpg,blocos,0.2,0,0.0
imagem_web_7.jpg,blocos,0.3,1,0.417
imagem_web_7.jpg,blocos,0.4,2,0.408
imagem_web_7.jpg,blocos,0.5,2,0.3738
imagem_web_7.jpg,faixas_horizontais,0.0,1,0.5362
imagem_web_7.jpg,faixas_horizontais,0.1,1,0.4699
imagem_web_7.jpg,faixas_horizontais,0.2,0,0.0
imagem_web_7.jpg,faixas_horizontais,0.3,1,0.3114
imagem_web_7.jpg,faixas_horizontais,0.4,0,0.0
imagem_web_7.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_7.jpg,faixas_verticais,0.0,1,0.5362
imagem_web_7.jpg,faixas_verticais,0.1,1,0.6096
imagem_web_7.jpg,faixas_verticais,0.2,1,0.6645
imagem_web_7.jpg,faixas_verticais,0.3,0,0.0
imagem_web_7.jpg,faixas_verticais,0.4,0,0.0
imagem_web_7.jpg,faixas_verticais,0.5,0,0.0
imagem_web_7.jpg,blocos,0.0,1,0.5362
imagem_web_7.jpg,blocos,0.1,1,0.4462
imagem_web_7.jpg,blocos,0.2,0,0.0
imagem_web_7.jpg,blocos,0.3,1,0.417
imagem_web_7.jpg,blocos,0.4,2,0.408
imagem_web_7.jpg,blocos,0.5,2,0.3738
imagem_web_7.jpg,faixas_horizontais,0.0,1,0.5362
imagem_web_7.jpg,faixas_horizontais,0.1,1,0.4699
imagem_web_7.jpg,faixas_horizontais,0.2,0,0.0
imagem_web_7.jpg,faixas_horizontais,0.3,1,0.3114
imagem_web_7.jpg,faixas_horizontais,0.4,0,0.0
imagem_web_7.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_7.jpg,faixas_verticais,0.0,1,0.5362
imagem_web_7.jpg,faixas_verticais,0.1,1,0.6096
imagem_web_7.jpg,faixas_verticais,0.2,1,0.6645
imagem_web_7.jpg,faixas_verticais,0.3,0,0.0
imagem_web_7.jpg,faixas_verticais,0.4,0,0.0
imagem_web_7.jpg,faixas_verticais,0.5,0,0.0
imagem_web_8.jpg,blocos,0.0,6,0.7139
imagem_web_8.jpg,blocos,0.1,3,0.6846
imagem_web_8.jpg,blocos,0.2,4,0.5381
imagem_web_8.jpg,blocos,0.3,4,0.4909
imagem_web_8.jpg,blocos,0.4,5,0.4615
imagem_web_8.jpg,blocos,0.5,4,0.4178
imagem_web_8.jpg,faixas_horizontais,0.0,6,0.7139
imagem_web_8.jpg,faixas_horizontais,0.1,6,0.7002
imagem_web_8.jpg,faixas_horizontais,0.2,7,0.5907
imagem_web_8.jpg,faixas_horizontais,0.3,8,0.4593
imagem_web_8.jpg,faixas_horizontais,0.4,10,0.4041
imagem_web_8.jpg,faixas_horizontais,0.5,1,0.2615
imagem_web_8.jpg,faixas_verticais,0.0,6,0.7139
imagem_web_8.jpg,faixas_verticais,0.1,4,0.7022
imagem_web_8.jpg,faixas_verticais,0.2,3,0.597
imagem_web_8.jpg,faixas_verticais,0.3,3,0.8077
imagem_web_8.jpg,faixas_verticais,0.4,3,0.6937
imagem_web_8.jpg,faixas_verticais,0.5,2,0.8254
imagem_web_8.jpg,blocos,0.0,6,0.7139
imagem_web_8.jpg,blocos,0.1,3,0.6846
imagem_web_8.jpg,blocos,0.2,4,0.5381
imagem_web_8.jpg,blocos,0.3,4,0.4909
imagem_web_8.jpg,blocos,0.4,5,0.4615
imagem_web_8.jpg,blocos,0.5,4,0.4178
imagem_web_8.jpg,faixas_horizontais,0.0,6,0.7139
imagem_web_8.jpg,faixas_horizontais,0.1,6,0.7002
imagem_web_8.jpg,faixas_horizontais,0.2,7,0.5907
imagem_web_8.jpg,faixas_horizontais,0.3,8,0.4593
imagem_web_8.jpg,faixas_horizontais,0.4,10,0.4041
imagem_web_8.jpg,faixas_horizontais,0.5,1,0.2615
imagem_web_8.jpg,faixas_verticais,0.0,6,0.7139
imagem_web_8.jpg,faixas_verticais,0.1,4,0.7022
imagem_web_8.jpg,faixas_verticais,0.2,3,0.597
imagem_web_8.jpg,faixas_verticais,0.3,3,0.8077
imagem_web_8.jpg,faixas_verticais,0.4,3,0.6937
imagem_web_8.jpg,faixas_verticais,0.5,2,0.8254
imagem_web_9.jpg,blocos,0.0,0,0.0
imagem_web_9.jpg,blocos,0.1,0,0.0
imagem_web_9.jpg,blocos,0.2,0,0.0
imagem_web_9.jpg,blocos,0.3,0,0.0
imagem_web_9.jpg,blocos,0.4,0,0.0
imagem_web_9.jpg,blocos,0.5,0,0.0
imagem_web_9.jpg,faixas_horizontais,0.0,0,0.0
imagem_web_9.jpg,faixas_horizontais,0.1,0,0.0
imagem_web_9.jpg,faixas_horizontais,0.2,0,0.0
imagem_web_9.jpg,faixas_horizontais,0.3,0,0.0
imagem_web_9.jpg,faixas_horizontais,0.4,0,0.0
imagem_web_9.jpg,faixas_horizontais,0.5,0,0.0
imagem_web_9.jpg,faixas_verticais,0.0,0,0.0
imagem_web_9.jpg,faixas_verticais,0.1,0,0.0
imagem_web_9.jpg,faixas_verticais,0.2,0,0.0
imagem_web_9.jpg,faixas_verticais,0.3,0,0.0
imagem_web_9.jpg,faixas_verticais,0.4,0,0.0
imagem_web_9.jpg,faixas_verticais,0.5,4,0.3432
imagem_web_9.jpg,blocos,0.0,0,0.0
imagem_web_9.jpg,blocos,0.1,0,0.0
imagem_web_9.jpg,blocos,0.2,0,0.0
